Global_Time,Global_X,Global_Y,v_Vel,v_Acc,Time_diff,Pred_X,Pred_Y,Haversine_Distance,Calculated_Speed
2166,679955.8422,419832.2381,0,0,1,679955.8422,419832.2387,67.48863502,67.48863502
2167,679955.8422,419832.2387,0,0,1,679955.8422,419832.2393,66.71695111,66.71695111
2168,679955.8422,419832.2393,0,0,1,679955.8422,419832.2399,66.71695691,66.71695691
2169,679955.8422,419832.2399,0,0,1,679955.8422,419832.2405,66.71695111,66.71695111
2170,679955.8422,419832.2405,0,0,1,679955.8422,419832.2412,66.7169627,66.7169627
2171,679955.8422,419832.2412,0,0,1,679955.8422,419832.2418,77.8364449,77.8364449
2172,679955.8422,419832.2418,0,0,1,679955.8419,419832.2424,66.71695691,66.71695691
2173,679955.8419,419832.2424,0,0,1,679955.8419,419832.243,67.48826875,67.48826875
2174,679955.8419,419832.243,0,0,1,679955.8419,419832.2436,66.71695691,66.71695691
2175,679955.8419,419832.2436,0,0,1,679955.8419,419832.2442,66.71695111,66.71695111
2176,679955.8419,419832.2442,0,0,1,679955.8419,419832.2448,66.7169627,66.7169627
2177,679955.8419,419832.2448,0,0,1,679955.8419,419832.2454,66.71695111,66.71695111
2178,679955.8419,419832.2454,0,0,1,679955.8419,419832.246,66.71695691,66.71695691
2179,679955.8419,419832.246,0,0,1,679955.8419,419832.2466,66.71695691,66.71695691
2180,679955.8419,419832.2466,0,0,1,679955.8416,419832.2473,66.71695691,66.71695691
2181,679955.8416,419832.2473,0,0,1,679955.8416,419832.2479,78.49822622,78.49822622
2182,679955.8416,419832.2479,0,0,1,679955.8416,419832.2485,66.7169627,66.7169627
2183,679955.8416,419832.2485,0,0,1,679955.8416,419832.2491,66.71695111,66.71695111
2184,679955.8416,419832.2491,0,0,1,679955.8416,419832.2494,66.71695691,66.71695691
2185,679955.8416,419832.2494,0,0,1,679955.8416,419832.25,33.35847556,33.35847556
2186,679955.8416,419832.25,0,0,1,679955.8416,419832.2506,66.71695691,66.71695691
2187,679955.8416,419832.2506,0,0,1,679955.8413,419832.2512,66.7169627,66.7169627
2188,679955.8413,419832.2512,0,0,1,679955.8413,419832.2518,67.48752865,67.48752865
2189,679955.8413,419832.2518,0,0,1,679955.8413,419832.2524,66.71695691,66.71695691
2190,679955.8413,419832.2524,0,0,1,679955.8413,419832.253,66.71695691,66.71695691
2191,679955.8413,419832.253,0,0,1,679955.8413,419832.2537,66.71695691,66.71695691
2192,679955.8413,419832.2537,0,0,1,679955.8413,419832.2543,77.8364449,77.8364449
2193,679955.8413,419832.2543,0,0,1,679955.8413,419832.2549,66.71695111,66.71695111
2194,679955.8413,419832.2549,0,0,1,679955.8413,419832.2555,66.7169627,66.7169627
2195,679955.8413,419832.2555,0,0,1,679955.841,419832.2561,66.71695691,66.71695691
2196,679955.841,419832.2561,0,0,1,679955.841,419832.2567,67.48711822,67.48711822
2197,679955.841,419832.2567,0,0,1,679955.841,419832.2573,66.7169627,66.7169627
2198,679955.841,419832.2573,0,0,1,679955.841,419832.2579,66.71695111,66.71695111
2199,679955.841,419832.2579,0,0,1,679955.841,419832.2585,66.71695691,66.71695691
2200,679955.841,419832.2585,0,0,1,679955.841,419832.2591,66.71695691,66.71695691
2201,679955.841,419832.2591,0,0,1,679955.841,419832.2597,66.71695691,66.71695691
2202,679955.841,419832.2597,0,0,1,679955.841,419832.2604,66.71695111,66.71695111
2203,679955.841,419832.2604,0,0,1,679955.8407,419832.261,77.83645648,77.83645648
2204,679955.8407,419832.261,0,0,1,679955.8407,419832.2616,67.48670947,67.48670947
2205,679955.8407,419832.2616,0,0,1,679955.8407,419832.2622,66.71695691,66.71695691
2206,679955.8407,419832.2622,0,0,1,679955.8407,419832.2628,66.71695691,66.71695691
2207,679955.8407,419832.2628,0,0,1,679955.8407,419832.2634,66.71695691,66.71695691
2208,679955.8407,419832.2634,0,0,1,679955.8407,419832.264,66.71695111,66.71695111
2209,679955.8407,419832.264,0,0,1,679955.8407,419832.2646,66.7169627,66.7169627
2210,679955.8407,419832.2646,0,0,1,679955.8404,419832.2652,66.71695111,66.71695111
2211,679955.8404,419832.2652,0,0,1,679955.8404,419832.2658,67.48636447,67.48636447
2212,679955.8404,419832.2658,0,0,1,679955.8404,419832.2665,66.71695691,66.71695691
2213,679955.8404,419832.2665,0,0,1,679955.8404,419832.2671,77.83645069,77.83645069
2214,679955.8404,419832.2671,0,0,1,679955.8404,419832.2677,66.71695111,66.71695111
2215,679955.8404,419832.2677,0,0,1,679955.8404,419832.268,66.7169627,66.7169627
2216,679955.8404,419832.268,0,0,1,679955.8404,419832.2686,33.35846976,33.35846976
2217,679955.8404,419832.2686,0,0,1,679955.8404,419832.2692,66.71695691,66.71695691
2218,679955.8404,419832.2692,0,0,1,679955.8401,419832.2698,66.71695691,66.71695691
2219,679955.8401,419832.2698,0,0,1,679955.8401,419832.2704,67.48597989,67.48597989
2220,679955.8401,419832.2704,0,0,1,679955.8401,419832.271,66.71695111,66.71695111
2221,679955.8401,419832.271,0,0,1,679955.8401,419832.2716,66.7169627,66.7169627
2222,679955.8401,419832.2716,0,0,1,679955.8401,419832.2722,66.71695111,66.71695111
2223,679955.8401,419832.2722,0,0,1,679955.8401,419832.2729,66.71695691,66.71695691
2224,679955.8401,419832.2729,0,0,1,679955.8401,419832.2735,77.83645069,77.83645069
2225,679955.8401,419832.2735,0,0,1,679955.8398,419832.2741,66.71695691,66.71695691
2226,679955.8398,419832.2741,0,0,1,679955.8398,419832.2747,67.48561576,67.48561576
2227,679955.8398,419832.2747,0,0,1,679955.8398,419832.2753,66.7169627,66.7169627
2228,679955.8398,419832.2753,0,0,1,679955.8398,419832.2759,66.71695111,66.71695111
2229,679955.8398,419832.2759,0,0,1,679955.8398,419832.2765,66.71695691,66.71695691
2230,679955.8398,419832.2765,0,0,1,679955.8398,419832.2771,66.71695691,66.71695691
2231,679955.8398,419832.2771,0,0,1,679955.8398,419832.2777,66.71695691,66.71695691
2232,679955.8398,419832.2777,0,0,1,679955.8398,419832.2783,66.71695111,66.71695111
2233,679955.8398,419832.2783,0,0,1,679955.8395,419832.279,66.7169627,66.7169627
2234,679955.8395,419832.279,0,0,1,679955.8395,419832.2796,78.49595081,78.49595081
2235,679955.8395,419832.2796,0,0,1,679955.8395,419832.2802,66.71695691,66.71695691
2236,679955.8395,419832.2802,0,0,1,679955.8395,419832.2808,66.71695111,66.71695111
2237,679955.8395,419832.2808,0,0,1,679955.8395,419832.2814,66.7169627,66.7169627
2238,679955.8395,419832.2814,0,0,1,679955.8395,419832.282,66.71695111,66.71695111
2239,679955.8395,419832.282,0,0,1,679955.8395,419832.2826,66.7169627,66.7169627
2240,679955.8395,419832.2826,0,0,1,679955.8392,419832.2832,66.71695111,66.71695111
2241,679955.8392,419832.2832,0,0,1,679955.8392,419832.2838,67.48486161,67.48486161
2242,679955.8392,419832.2838,0,0,1,679955.8392,419832.2844,66.71695111,66.71695111
2243,679955.8392,419832.2844,0,0,1,679955.8392,419832.285,66.7169627,66.7169627
2244,679955.8392,419832.285,0,0,1,679955.8392,419832.2857,66.71695111,66.71695111
2245,679955.8392,419832.2857,0,0,1,679955.8392,419832.2863,77.83645069,77.83645069
2246,679955.8392,419832.2863,0,0,1,679955.8392,419832.2866,66.71695691,66.71695691
2247,679955.8392,419832.2866,0,-0.03,1,679955.8392,419832.2872,33.35847556,33.35847556
2248,679955.8392,419832.2872,0,0,1,679955.8389,419832.2878,66.7169627,66.7169627
2249,679955.8389,419832.2878,0,0,1,679955.8389,419832.2884,67.48447268,67.48447268
2250,679955.8389,419832.2884,0,0,1,679955.8389,419832.289,66.71695691,66.71695691
2251,679955.8389,419832.289,0,0,1,679955.8389,419832.2896,66.71695691,66.71695691
2252,679955.8389,419832.2896,0,0,1,679955.8389,419832.2902,66.71695691,66.71695691
2253,679955.8389,419832.2902,0,0,1,679955.8389,419832.2908,66.71695111,66.71695111
2254,679955.8389,419832.2908,0,0,1,679955.8389,419832.2914,66.7169627,66.7169627
2255,679955.8389,419832.2914,0,0,1,679955.8386,419832.2921,66.71695111,66.71695111
2256,679955.8386,419832.2921,0,0,1,679955.8386,419832.2927,78.49501706,78.49501706
2257,679955.8386,419832.2927,0,0,1,679955.8386,419832.2933,66.71695691,66.71695691
2258,679955.8386,419832.2933,0,0,1,679955.8386,419832.2939,66.71695691,66.71695691
2259,679955.8386,419832.2939,0,0,1,679955.8386,419832.2945,66.71695111,66.71695111
2260,679955.8386,419832.2945,0,0,1,679955.8386,419832.2951,66.7169627,66.7169627
2261,679955.8386,419832.2951,0,0,1,679955.8386,419832.2957,66.71695111,66.71695111
2262,679955.8386,419832.2957,0,0,1,679955.8386,419832.2963,66.71695691,66.71695691
2263,679955.8386,419832.2963,0,0,1,679955.8383,419832.2969,66.71695691,66.71695691
2264,679955.8383,419832.2969,0,0,1,679955.8383,419832.2975,67.48371956,67.48371956
2265,679955.8383,419832.2975,0,0,1,679955.8383,419832.2982,66.71695111,66.71695111
2266,679955.8383,419832.2982,0,0,1,679955.8383,419832.2988,77.83645648,77.83645648
2267,679955.8383,419832.2988,0,0,1,679955.8383,419832.2994,66.71695111,66.71695111
2268,679955.8383,419832.2994,0,0,1,679955.8383,419832.3,66.71695691,66.71695691
2269,679955.8383,419832.3,0,0,1,679955.8383,419832.3006,66.71695111,66.71695111
2270,679955.8383,419832.3006,0,0,1,679955.838,419832.3012,66.7169627,66.7169627
2271,679955.838,419832.3012,0,0,1,679955.838,419832.3018,67.48335483,67.48335483
2272,679955.838,419832.3018,0,0,1,679955.838,419832.3024,66.71695691,66.71695691
2273,679955.838,419832.3024,0,0,1,679955.838,419832.303,66.71695691,66.71695691
2274,679955.838,419832.303,0,0,1,679955.838,419832.3036,66.71695691,66.71695691
2275,679955.838,419832.3036,0,0,1,679955.838,419832.3043,66.71695111,66.71695111
2276,679955.838,419832.3043,0,0,1,679955.838,419832.3049,77.83645648,77.83645648
2277,679955.838,419832.3049,0,0,1,679955.838,419832.3055,66.71695111,66.71695111
2278,679955.838,419832.3055,0,0,1,679955.8376,419832.3058,66.71695691,66.71695691
2279,679955.8376,419832.3058,0,0,1,679955.8376,419832.3064,35.99361529,35.99361529
2280,679955.8376,419832.3064,0,0,1,679955.8376,419832.307,66.71695691,66.71695691
2281,679955.8376,419832.307,0,0,1,679955.8376,419832.3076,66.71695691,66.71695691
2282,679955.8376,419832.3076,0,0,1,679955.8376,419832.3082,66.71695691,66.71695691
2283,679955.8376,419832.3082,0,0,1,679955.8376,419832.3088,66.71695691,66.71695691
2284,679955.8376,419832.3088,0,0,1,679955.8376,419832.3094,66.71695691,66.71695691
2285,679955.8376,419832.3094,0,0,1,679955.8376,419832.31,66.71695691,66.71695691
2286,679955.8376,419832.31,0,0,1,679955.8373,419832.3107,66.71695111,66.71695111
2287,679955.8373,419832.3107,0,0,1,679955.8373,419832.3113,78.49367795,78.49367795
2288,679955.8373,419832.3113,0,0,1,679955.8373,419832.3119,66.7169627,66.7169627
2289,679955.8373,419832.3119,0,0,1,679955.8373,419832.3125,66.71695111,66.71695111
2290,679955.8373,419832.3125,0,0,1,679955.8373,419832.3131,66.7169627,66.7169627
2291,679955.8373,419832.3131,0,0,1,679955.8373,419832.3137,66.71695691,66.71695691
2292,679955.8373,419832.3137,0,0,1,679955.8373,419832.3143,66.71695111,66.71695111
2293,679955.8373,419832.3143,0,0,1,679955.837,419832.3149,66.7169627,66.7169627
2294,679955.837,419832.3149,0,0,1,679955.837,419832.3155,67.48221377,67.48221377
2295,679955.837,419832.3155,0,0,1,679955.837,419832.3161,66.71695691,66.71695691
2296,679955.837,419832.3161,0,0,1,679955.837,419832.3167,66.71695111,66.71695111
2297,679955.837,419832.3167,0,0,1,679955.837,419832.3174,66.7169627,66.7169627
2298,679955.837,419832.3174,0,0,1,679955.837,419832.318,77.8364449,77.8364449
2299,679955.837,419832.318,0,0,1,679955.837,419832.3186,66.71695691,66.71695691
2300,679955.837,419832.3186,0,0,1,679955.837,419832.3192,66.71695691,66.71695691
2301,679955.837,419832.3192,0,0,1,679955.8367,419832.3198,66.71695691,66.71695691
2302,679955.8367,419832.3198,0,0,1,679955.8367,419832.3204,67.48180565,67.48180565
2303,679955.8367,419832.3204,0,0,1,679955.8367,419832.321,66.7169627,66.7169627
2304,679955.8367,419832.321,0,0,1,679955.8367,419832.3216,66.71695111,66.71695111
2305,679955.8367,419832.3216,0,0,1,679955.8367,419832.3222,66.71695691,66.71695691
2306,679955.8367,419832.3222,0,0,1,679955.8367,419832.3228,66.71695691,66.71695691
2307,679955.8367,419832.3228,0,0,1,679955.8367,419832.3235,66.71695691,66.71695691
2308,679955.8367,419832.3235,0,0,1,679955.8364,419832.3241,77.8364449,77.8364449
2309,679955.8364,419832.3241,0,0,1,679955.8364,419832.3244,67.4814585,67.4814585
2310,679955.8364,419832.3244,0,0,1,679955.8364,419832.325,33.35846976,33.35846976
2311,679955.8364,419832.325,0,0,1,679955.8364,419832.3256,66.7169627,66.7169627
2312,679955.8364,419832.3256,0,0,1,679955.8364,419832.3262,66.71695111,66.71695111
2313,679955.8364,419832.3262,0,0,1,679955.8364,419832.3268,66.71695691,66.71695691
2314,679955.8364,419832.3268,0,0,1,679955.8364,419832.3274,66.71695691,66.71695691
2315,679955.8364,419832.3274,0,0,1,679955.8364,419832.328,66.71695691,66.71695691
2316,679955.8364,419832.328,0,0,1,679955.8361,419832.3286,66.71695111,66.71695111
2317,679955.8361,419832.3286,0,0,1,679955.8361,419832.3292,67.48108491,67.48108491
2318,679955.8361,419832.3292,0,0,1,679955.8361,419832.3299,66.71695111,66.71695111
2319,679955.8361,419832.3299,0,0,1,679955.8361,419832.3305,77.83645069,77.83645069
2320,679955.8361,419832.3305,0,0,1,679955.8361,419832.3311,66.71695111,66.71695111
2321,679955.8361,419832.3311,0,0,1,679955.8361,419832.3317,66.7169627,66.7169627
2322,679955.8361,419832.3317,0,0,1,679955.8361,419832.3323,66.71695111,66.71695111
2323,679955.8361,419832.3323,0,0,1,679955.8358,419832.3329,66.71695691,66.71695691
2324,679955.8358,419832.3329,0,0,1,679955.8358,419832.3335,67.48072021,67.48072021
2325,679955.8358,419832.3335,0,0,1,679955.8358,419832.3341,66.71695691,66.71695691
2326,679955.8358,419832.3341,0,0,1,679955.8358,419832.3347,66.71695111,66.71695111
2327,679955.8358,419832.3347,0,0,1,679955.8358,419832.3353,66.7169627,66.7169627
2328,679955.8358,419832.3353,0,0,1,679955.8358,419832.3359,66.71695111,66.71695111
2329,679955.8358,419832.3359,0,0,1,679955.8358,419832.3366,66.71695691,66.71695691
2330,679955.8358,419832.3366,0,0,1,679955.8358,419832.3372,77.83645069,77.83645069
2331,679955.8358,419832.3372,0,0,1,679955.8355,419832.3378,66.71695691,66.71695691
2332,679955.8355,419832.3378,0,0,1,679955.8355,419832.3384,67.48030671,67.48030671
2333,679955.8355,419832.3384,0,0,1,679955.8355,419832.339,66.7169627,66.7169627
2334,679955.8355,419832.339,0,0,1,679955.8355,419832.3396,66.71695111,66.71695111
2335,679955.8355,419832.3396,0,0,1,679955.8355,419832.3402,66.71695691,66.71695691
2336,679955.8355,419832.3402,0,0,1,679955.8355,419832.3408,66.71695691,66.71695691
2337,679955.8355,419832.3408,0,0,1,679955.8355,419832.3414,66.71695691,66.71695691
2338,679955.8355,419832.3414,0,0,1,679955.8352,419832.342,66.71695111,66.71695111
2339,679955.8352,419832.342,0,0,1,679955.8352,419832.3427,67.47996977,67.47996977
2340,679955.8352,419832.3427,0,0,1,679955.8352,419832.343,77.8364449,77.8364449
2341,679955.8352,419832.343,0,0,1,679955.8352,419832.3436,33.35847556,33.35847556
2342,679955.8352,419832.3436,0,0,1,679955.8352,419832.3442,66.7169627,66.7169627
2343,679955.8352,419832.3442,0,0,1,679955.8352,419832.3448,66.71695111,66.71695111
2344,679955.8352,419832.3448,0,0,1,679955.8352,419832.3454,66.7169627,66.7169627
2345,679955.8352,419832.3454,0,0,1,679955.8352,419832.346,66.71695111,66.71695111
2346,679955.8352,419832.346,0,0,1,679955.8349,419832.3466,66.71695691,66.71695691
2347,679955.8349,419832.3466,0,-0.56,1,679955.8349,419832.3472,67.47957462,67.47957462
2348,679955.8349,419832.3472,0.07,1.54,1,679955.8349,419832.3478,66.7169627,66.7169627
2349,679955.8349,419832.3478,0.71,9.65,1,679955.8404,419832.3289,66.71695111,66.71695111
2350,679955.8404,419832.3289,2.26,11.19,1,679955.8404,419832.4189,2109.759197,2109.759197
2351,679955.8404,419832.4189,4.8,11.52,1,679955.813,419832.6075,10007.5434,10007.5434
2352,679955.813,419832.6075,8.03,11.87,1,679955.7496,419832.8998,20991.3362,20991.3362
2353,679955.7496,419832.8998,11.26,11.52,1,679955.6587,419833.2909,32569.40744,32569.40744
2354,679955.6587,419833.2909,13.81,11.21,1,679955.5627,419833.7908,43587.52675,43587.52675
2355,679955.5627,419833.7908,15.36,9.58,1,679955.4722,419834.2711,55668.54651,55668.54651
2356,679955.4722,419834.2711,16,1.36,1,679955.3817,419834.7512,53478.61854,53478.61854
2357,679955.3817,419834.7512,16.07,-0.57,1,679955.2908,419835.2315,53452.26637,53452.26637
2358,679955.2908,419835.2315,16.07,0.58,1,679955.2003,419835.7119,53471.01213,53471.01213
2359,679955.2003,419835.7119,16.03,-0.89,1,679955.1095,419836.192,53477.64288,53477.64288
2360,679955.1095,419836.192,15.62,-6.15,1,679955.0135,419836.6918,53440.89364,53440.89364
2361,679955.0135,419836.6918,14.66,-11.23,1,679954.9296,419837.1024,55631.51902,55631.51902
2362,679954.9296,419837.1024,13.36,-11.21,1,679954.8666,419837.4825,45705.58406,45705.58406
2363,679954.8666,419837.4825,12.39,-6.33,1,679954.8035,419837.7775,42293.26819,42293.26819
2364,679954.8035,419837.7775,12.41,7.36,1,679954.7203,419838.1552,32836.91767,32836.91767
2365,679954.7203,419838.1552,13.4,11.81,1,679954.6063,419838.5612,42042.58005,42042.58005
2366,679954.6063,419838.5612,14.71,11.38,1,679954.4804,419839.0553,45217.52884,45217.52884
2367,679954.4804,419839.0553,15.65,6,1,679954.3612,419839.5295,55008.53101,55008.53101
2368,679954.3612,419839.5295,16.04,0.79,1,679954.242,419840.0038,52786.08235,52786.08235
2369,679954.242,419840.0038,16.08,-0.6,1,679954.1228,419840.4781,52792.26766,52792.26766
2370,679954.1228,419840.4781,16.04,0,1,679954.0037,419840.9523,52787.55826,52787.55826
2371,679954.0037,419840.9523,16.04,0,1,679953.8848,419841.4263,52771.8809,52771.8809
2372,679953.8848,419841.4263,16.04,0,1,679953.7656,419841.9006,52745.25657,52745.25657
2373,679953.7656,419841.9006,16.04,0,1,679953.6464,419842.3748,52774.72581,52774.72581
2374,679953.6464,419842.3748,16.01,-0.42,1,679953.5273,419842.8488,52759.76939,52759.76939
2375,679953.5273,419842.8488,16.01,0,1,679953.4084,419843.3228,52733.872,52733.872
2376,679953.4084,419843.3228,16.15,2.14,1,679953.2901,419843.7827,52730.39255,52730.39255
2377,679953.2901,419843.7827,16.63,7.1,1,679953.171,419844.2869,51159.84727,51159.84727
2378,679953.171,419844.2869,17.74,11.03,1,679953.0472,419844.8565,56081.34257,56081.34257
2379,679953.0472,419844.8565,19.45,10.99,1,679952.9174,419845.4786,63349.97985,63349.97985
2380,679952.9174,419845.4786,21.35,11.05,1,679952.7829,419846.1659,69185.00459,69185.00459
2381,679952.7829,419846.1659,22.9,11.14,1,679952.6473,419846.8981,76431.98669,76431.98669
2382,679952.6473,419846.8981,23.73,3.9,1,679952.5126,419847.6156,81421.97716,81421.97716
2383,679952.5126,419847.6156,23.98,0.04,1,679952.3782,419848.3334,79785.52502,79785.52502
2384,679952.3782,419848.3334,23.98,-0.4,1,679952.2434,419849.0509,79817.41126,79817.41126
2385,679952.2434,419849.0509,23.95,0,1,679952.109,419849.7687,79783.03819,79783.03819
2386,679952.109,419849.7687,23.95,0,1,679951.9743,419850.4862,79815.81191,79815.81191
2387,679951.9743,419850.4862,23.95,0,1,679951.8399,419851.204,79782.3117,79782.3117
2388,679951.8399,419851.204,23.95,0,1,679951.7052,419851.9215,79815.96782,79815.96782
2389,679951.7052,419851.9215,23.95,0,1,679951.5708,419852.6393,79783.35044,79783.35044
2390,679951.5708,419852.6393,23.95,0,1,679951.436,419853.3568,79817.87859,79817.87859
2391,679951.436,419853.3568,23.95,0,1,679951.3016,419854.0746,79786.15635,79786.15635
2392,679951.3016,419854.0746,23.95,0,1,679951.1669,419854.7921,79821.53932,79821.53932
